DATE,SITE_TYPE,SITE_NUMBER,SITE_ID,SPECIES_CODE,PERCENT_PLANT_IN_PLOT,CANOPY_DIA_1_CM,CANOPY_DIA_2_CM,PLANT_HT_CM,HT_TO_TALLEST_BUDSCAR_CM,GENUS
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,95,70,45,90,85,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,5,195,185,180,165,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,100,75,85,75,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,35,15,60,50,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,60,45,75,70,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,65,40,100,90,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,55,40,75,65,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,90,100,60,105,100,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,75,40,95,85,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,5,145,145,145,125,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,15,190,165,290,280,willow
2018-06-22T00:00:00Z,WNC,7,WNC7,SAPL,100,85,50,100,90,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,15,140,110,120,105,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,5,65,45,80,70,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,100,20,15,65,60,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,100,80,65,180,160,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,10,165,145,255,250,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,25,80,60,140,130,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,100,200,200,300,280,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,15,290,180,295,265,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,5,330,250,370,355,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,100,35,20,135,105,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,5,50,15,100,100,willow
2018-06-22T00:00:00Z,WNC,8,WNC8,SAPL,100,40,10,85,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,50,130,105,120,105,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,25,15,85,75,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,5,100,75,90,75,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,30,25,75,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,50,20,80,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,60,145,125,100,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,25,20,60,55,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,120,85,80,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,25,110,65,100,80,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,95,20,80,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,125,20,90,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,70,55,85,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,35,25,85,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,70,65,70,55,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,5,5,45,10,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,70,60,95,80,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,100,50,100,85,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,65,40,90,75,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,85,85,100,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,30,25,80,50,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,30,30,75,60,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,100,35,30,70,60,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SABE,5,235,120,195,165,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAGE,100,85,55,75,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAGE,10,45,20,90,75,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAGE,100,45,30,80,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAGE,100,45,35,75,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAMO,20,60,30,70,50,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAMO,100,70,20,80,70,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAMO,100,130,85,75,65,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAMO,95,80,55,90,80,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAMO,75,60,40,55,45,willow
2018-06-22T00:00:00Z,WNC,9,WNC9,SAPL,35,70,40,90,80,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,10,80,45,110,90,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,160,155,125,85,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,20,15,40,25,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,30,20,40,35,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,25,25,20,80,70,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,65,40,65,50,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,55,50,55,45,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,10,85,55,85,65,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,85,145,125,125,105,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,50,40,25,90,85,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,90,30,25,85,75,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,30,15,70,65,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,80,40,40,45,35,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SABE,100,40,20,45,40,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,95,95,60,90,80,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,55,40,90,75,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,30,30,60,45,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,35,20,40,30,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,25,10,60,55,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,45,35,60,50,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,60,60,45,95,80,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,50,35,20,65,65,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,95,75,40,60,50,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,60,35,100,90,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAGE,100,50,30,50,45,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,100,35,20,65,50,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,100,45,40,45,40,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,100,45,40,55,50,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,45,40,40,50,40,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,100,70,50,70,60,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,100,50,40,50,45,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAMO,100,15,10,50,40,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAPL,95,60,35,65,55,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAPL,100,25,20,65,50,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAPL,100,15,15,30,20,willow
2018-06-22T00:00:00Z,WNC,10,WNC10,SAPL,100,15,10,35,30,willow
2018-06-21T00:00:00Z,WNC,11,WNC11,SAMO,65,130,110,145,130,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,BEOC,95,65,55,115,110,nonwillow
2018-06-21T00:00:00Z,WNC,12,WNC12,BEOC,100,40,35,130,130,nonwillow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,30,10,55,45,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,45,45,40,35,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,70,150,90,260,255,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,25,20,50,40,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,40,25,100,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,95,60,25,95,85,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,60,40,135,130,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,50,30,85,85,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,35,30,130,120,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,15,10,70,65,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,100,40,155,145,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,25,10,65,60,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SABE,100,60,45,145,140,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SADR,100,75,30,85,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,65,55,110,80,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,40,20,120,60,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,30,20,85,50,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,35,65,40,90,70,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,145,100,150,110,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,80,70,10,40,30,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,45,35,50,50,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,25,10,75,65,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,40,30,55,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,90,80,10,35,30,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,55,100,60,100,60,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,10,130,100,25,15,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,25,15,100,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,10,130,90,235,230,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,85,80,35,110,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,30,25,80,70,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,25,25,105,100,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,45,105,55,100,95,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,90,30,150,135,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,110,80,170,160,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,90,20,100,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,40,25,85,75,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,50,45,150,140,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,25,55,50,125,120,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,25,15,70,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,30,25,65,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,60,75,30,115,100,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,125,85,170,150,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,95,75,25,80,70,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,60,45,130,125,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,10,240,80,240,230,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,10,165,35,190,185,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,95,145,60,165,155,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,95,150,60,155,145,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,50,55,55,180,165,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,5,80,40,125,120,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,125,115,160,140,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,50,60,35,145,140,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,15,10,50,0,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,35,25,80,75,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,40,20,125,105,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,70,50,140,130,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAMO,100,45,15,105,95,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,60,40,90,75,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,25,75,40,130,110,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,20,15,70,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,5,45,25,115,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,25,20,85,80,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,5,50,40,140,125,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,45,40,145,130,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,50,25,60,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,25,15,50,45,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,50,160,75,110,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,90,45,95,70,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,50,80,55,100,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,45,40,90,80,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,45,35,80,80,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,25,15,70,65,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,50,75,30,130,125,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,20,10,40,20,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,35,15,70,65,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,105,85,100,95,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,95,85,30,130,130,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,55,45,190,180,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,50,25,95,85,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,30,20,70,55,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,25,20,110,105,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,65,45,140,135,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,45,30,85,75,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,40,25,145,130,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,65,30,95,90,willow
2018-06-21T00:00:00Z,WNC,12,WNC12,SAPL,100,25,15,115,100,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SABE,10,300,285,285,260,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SAGE,5,370,325,335,310,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SAMO,100,110,80,120,90,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SAMO,100,100,45,135,100,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SAMO,5,210,90,250,235,willow
2018-07-13T00:00:00Z,WNC,13,WNC13,SAMO,95,160,55,190,185,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,100,105,90,110,60,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,100,140,80,110,80,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,100,140,125,150,100,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,100,100,60,105,100,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,100,60,30,115,100,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,LOIN,100,75,60,105,85,nonwillow
2018-07-13T00:00:00Z,WNC,14,WNC14,SADR,10,570,455,240,220,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,SADR,15,825,445,450,440,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,SADR,50,460,400,420,410,willow
2018-07-13T00:00:00Z,WNC,14,WNC14,SAMO,75,375,235,430,420,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,DAFR,95,85,85,70,65,nonwillow
2018-07-13T00:00:00Z,WNC,15,WNC15,SABE,100,85,60,105,60,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SABE,100,60,60,75,45,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SABE,90,65,50,85,45,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SABE,10,95,65,75,40,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SABE,5,160,120,80,55,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SAGE,60,50,30,95,85,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SAMO,100,20,15,35,10,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SAMO,5,90,70,85,60,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SAMO,80,25,25,90,80,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SAMO,30,90,70,115,95,willow
2018-07-13T00:00:00Z,WNC,15,WNC15,SAPL,100,90,75,70,40,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,ALIN,50,225,120,265,255,nonwillow
2018-07-13T00:00:00Z,WNC,16,WNC16,ALIN,95,345,310,510,495,nonwillow
2018-07-13T00:00:00Z,WNC,16,WNC16,ALIN,85,305,120,470,455,nonwillow
2018-07-13T00:00:00Z,WNC,16,WNC16,SABE,100,45,30,140,125,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SABE,100,115,85,185,175,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SABE,100,105,60,130,115,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SADR,100,85,75,150,140,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAGE,5,30,25,145,125,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAGE,95,240,190,265,255,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAMO,50,50,50,85,70,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAMO,10,95,35,130,115,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAPE,100,40,20,85,60,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAPE,100,55,30,95,65,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAPE,100,40,25,80,55,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAPE,100,65,60,140,120,willow
2018-07-13T00:00:00Z,WNC,16,WNC16,SAPE,95,60,15,95,65,willow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,15,10,10,10,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,20,10,10,0,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,5,5,5,0,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,5,5,5,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,20,15,20,15,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,30,30,20,15,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,25,20,15,10,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,5,10,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,30,10,15,10,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,25,15,15,10,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,50,10,5,10,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,15,5,10,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,25,15,20,15,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,5,10,0,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,10,20,0,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,15,5,10,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,25,20,10,10,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,25,15,30,10,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,50,100,80,25,20,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,5,10,0,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,5,20,15,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,15,10,30,15,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,10,10,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,10,5,10,5,nonwillow
2018-06-22T00:00:00Z,WNC,17,WNC17,ROWO,100,30,10,15,10,nonwillow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,25,15,65,45,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,45,20,65,60,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,20,15,60,55,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,60,330,240,165,160,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,90,95,55,75,65,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,45,25,65,55,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,70,20,45,40,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,20,15,45,35,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,125,45,85,70,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,65,145,105,240,235,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,20,15,45,35,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,75,35,140,135,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,130,85,140,130,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,80,165,105,120,115,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,15,10,80,75,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,50,60,50,95,85,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,70,40,80,65,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,35,35,75,65,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,30,20,50,45,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,65,40,85,75,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SABE,100,40,25,65,60,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAGE,100,80,45,55,50,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAGE,100,20,15,55,45,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAGE,100,50,30,70,65,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAGE,100,20,15,40,35,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAMO,100,40,35,60,50,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAPL,50,60,30,135,130,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAPL,95,60,35,105,80,willow
2018-06-22T00:00:00Z,WNC,18,WNC18,SAPL,100,110,65,140,105,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,DAFR,95,115,60,65,55,nonwillow
2018-06-27T00:00:00Z,WNC,19,WNC19,DAFR,5,170,140,105,95,nonwillow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAGE,90,290,210,200,175,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAGE,95,165,140,160,150,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAGE,10,160,125,220,210,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAGE,90,130,70,120,110,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAMO,15,150,125,180,150,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAMO,10,70,45,155,145,willow
2018-06-27T00:00:00Z,WNC,19,WNC19,SAMO,5,480,460,480,470,willow
2018-06-27T00:00:00Z,WNC,20,WNC20,DAFR,95,135,120,85,85,nonwillow
2018-06-27T00:00:00Z,WNC,20,WNC20,DAFR,10,120,110,100,95,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,100,60,20,40,30,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,100,80,50,60,40,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,95,70,50,40,25,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,10,55,15,50,30,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,100,85,30,30,25,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,100,55,25,55,40,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,RUID,100,90,30,30,15,nonwillow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,100,230,120,295,285,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,25,180,180,315,295,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,95,205,90,250,235,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,10,180,135,260,250,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,40,165,130,240,235,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,100,110,100,285,265,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,10,300,150,345,335,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,85,125,90,260,255,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,15,150,110,330,325,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,5,370,180,430,420,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,5,250,160,360,350,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,5,530,400,395,380,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,95,30,25,60,55,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,75,105,70,120,100,willow
2018-06-23T00:00:00Z,WNC,21,WNC21,SAPL,100,45,35,85,80,willow
2018-06-22T00:00:00Z,WNC,22,WNC22,SADR,5,505,450,455,445,willow
